Result_Measure
2.4
0.5
1000.0
30.0
3.0
0.5
0.4
1.0
5.0
7.0
0.0
0.5
2.0
18.9
0.5
18.9
2.0
0.5
0.29
1.0
1.0
0.5
20.8
11.0
0.5
3.0
3.0
0.0
0.0
0.5
13.7
0.0
2.7
2.8
0.09
2.0
1.0
0.48
0.5
0.5
5.3
6.3
15.0
12.0
2.0
2.0
5.0
1.0
55.7
2.0
1.0
172.0
1.0
2.0
3.8
7.7
1.0
0.43
10.0
3.0
8.0
0.73
3.7
6.0
1.9
16.6
31.2
12.0
1.0
5.0
2.0
0.09
0.5
46.0
2.0
1.5
10.0
0.32
5.5
23.0
2.0
1.0
10.1
3.0
0.5
0.52
2.0
0.0
2.0
15.7
0.36
0.5
2.5
739.0
2.0
3.0
4.0
3.8
13.8
1.2
48.0
254.0
1.4
3.0
4.4
2.0
2.8
0.5
4.1
11.0
2.0
2.0
1.3
50.0
0.5
1.7
4.0
2.6
2.0
1.0
9.0
215.0
1.1
3.0
1.3
1.0
0.0
4.7
0.5
0.85
0.88
4.8
0.0
10.0
1.9
0.88
10.0
57.4
0.99
1.1
14.7
1.4
1.0
0.1
26.0
10.0
3.7
1.7
0.5
199.0
0.5
2.0
1.0
0.0
6.0
2.2
4.2
1.5
2.2
2.6
0.86
0.5
2.7
3.5
2.2
6.0
8.0
1.0
2.0
2.0
0.5
0.5
0.68
4.0
41.5
4.6
0.75
1.5
6.3
2.5
1.4
2.0
0.5
16.0
6.7
61.4
0.0
0.5
1.6
11.0
0.4
31.0
0.22
79.8
0.9
4.0
0.5
2.4
1.8
1.0
105.0
4.8
0.5
9.1
7.7
347.0
0.5
1.0
0.5
41.7
1.5
0.05
2.0
7.5
40.0
21.9
0.5
3.0
1.0
13.0
1.7
0.42
0.25
0.0
0.2
0.5
21.0
4.6
4.5
10.1
0.7
0.23
12.0
3.1
2.0
3.0
10.0
4.0
4.0
0.24
17.0
7.7
24.9
1.0
1.0
1.2
0.5
6.0
10.0
1.0
5.2
1.3
1.7
3.0
0.0
7.4
11.0
0.17
3.0
1.4
0.73
0.8
1.0
0.0
4.0
7.0
5.0
2.2
0.4
6.0
6.5
1.0
1.0
2.0
1.7
2.0
2.4
2.6
5.0
4.0
38.0
3.0
3.0
2.4
900.0
1.0
2.1
0.23
0.84
0.59
0.26
6.0
0.5
21.0
0.16
10.0
1000.0
12.0
2.4
8.0
8.8
0.5
0.25
212.0
0.23
920.0
2.5
0.5
3.0
5.1
25.0
23.2
15.0
1.0
0.0
3.0
0.0
0.47
0.6
5.6
2.2
10.0
0.5
2.3
0.5
4.0
9.1
0.3
0.5
1.6
19.6
0.72
2.2
17.4
1.4
0.36
3.0
7.0
0.12
5.1
0.19
0.6
1.4
3.7
2.0
1.1
36.0
3.0
1.0
0.19
31.5
1.0
0.5
0.0
1.0
3.4
0.5
1.0
5.0
0.51
1.0
1.0
0.8
2.6
5.0
8.0
0.5
3.0
2.3
2.0
6.0
2.0
2.2
16.0
20.0
0.38
8.1
2.8
72.0
1.0
8.0
4.0
1.0
2.0
1.0
3.0
18.0
28.5
1.4
20.5
5.0
2.0
0.5
1.0
10.0
69.0
23.0
15.1
0.07
2.6
1.4
5.2
0.37
1.0
18.8
6.0
2.0
0.05
0.5
14.3
11.5
27.7
1.5
2.2
2.0
3.0
0.64
12.4
3.0
3.0
6.1
4.4
45.0
3.7
0.1
7.0
2.9
1.0
7.5
24.0
0.5
0.5
3.0
0.79
230.0
3.4
3.0
2.0
16.0
9.0
3.0
2.2
1.0
0.29
0.5
0.015
1.1
9.0
1.0
5.9
1.0
5.0
4.1
29.7
30.0
9.2
19.0
2.0
0.08
0.44
0.91
8.4
1.0
0.5
7.7
0.5
13.1
4.0
2.0
0.16
0.26
11.0
1.0
2.0
0.12
6.0
0.5
1.0
1.0
5.3
0.5
0.0
10.0
1.7
1.0
8.8
4.4
5.0
2.0
1.6
30.0
1.5
12.1
2.0
0.0
4.2
19.5
6.0
22.8
3.0
1.0
0.2
1.0
3.0
0.5
0.5
1.0
19.0
0.42
2.0
3.0
0.07
2.0
0.05
1.0
1.9
5.8
0.0
4.8
2.9
2.7
1.0
0.0
0.5
10.6
10.0
2.0
5.0
0.96
4.0
9.0
170.0
6.6
5.1
2.5
0.69
0.5
2.0
0.42
1.9
5.0
30.6
1.0
20.0
3.9
1.1
0.41
2.0
5.7
0.6
39.0
1.6
5.0
0.0
5.9
0.5
1.0
2.9
0.74
1.0
5.0
3.0
0.5
7.0
250.0
1.0
5.9
3.0
7.9
0.06
1.8
3.8
1.0
30.0
6.0
0.23
0.14
1.4
1.0
8.0
0.83
0.5
1.6
0.5
2.0
0.0
13.0
0.07
1.5
3.7
3.0
5.3
1.0
0.5
26.0
8.0
4.0
3.0
2.0
1.8
3.0
0.5
1.9
1.3
23.4
0.0
0.18
0.4
0.34
2.4
2.0
0.5
0.41
1.1
0.5
3.0
0.5
1.3
0.0
0.12
4.0
0.12
2.0
5.5
800.0
1.0
2.0
5.0
0.5
0.5
3.7
12.5
0.26
1.0
1.4
1.0
1.0
9.0
1.2
1.0
39.0
4.1
18.0
0.07
24.0
0.5
562.0
152.0
0.09
0.04
3.0
0.95
3.0
1.8
0.25
0.05
2.0
2.5
0.5
0.34
19.0
3.8
49.1
4.1
0.5
0.5
7.0
0.57
2.0
1.3
0.0
3.0
3.0
2.5
0.0
0.74
0.5
0.18
1.2
284.0
6.0
3.0
1.0
5.1
0.3
0.41
1.0
0.25
16.9
0.39
1.6
1.0
2.0
0.5
2.0
4.4
1.5
7.0
2.0
0.07
1.0
5.8
1.0
1.0
1.4
0.6
1.0
0.08
11.2
2.0
6.0
1.2
2.2
0.5
40.8
0.5
49.5
0.16
2.0
1.0
0.5
2.0
2.0
2.5
3.0
4.0
2.0
2.1
8.0
0.0
8.0
4.0
6.0
1.9
0.5
90.0
0.64
0.0
5.7
1.3
2.5
1.0
2.0
3.9
4.0
4.0
27.0
2.3
0.8
72.1
0.5
3.0
0.7
2.5
16.0
0.0
0.5
2.6
0.48
1.6
1.0
4.0
43.4
3.7
2.0
0.5
1.0
4.5
2.0
5.7
13.1
1.0
1.4
1.3
2.0
0.16
26.9
1.7
1.3
2.0
0.6
1.7
0.5
0.71
1.0
1.0
3.0
1.7
3.3
1.9
2.0
0.125
148.0
0.79
3.3
5.0
0.08
10.6
334.0
3.0
160.0
7.5
0.5
0.5
0.0
3.1
64.0
2.0
1.0
0.0
8.0
5.0
2.0
4.0
0.5
0.5
3.0
1.0
2.0
1.0
0.5
8.0
0.25
0.5
2.9
1.8
1.0
4.5
1.0
30.0
1.0
1.1
10.0
0.0
0.6
0.38
2.0
2.1
44.6
4.0
5.3
4.0
0.4
1.8
1.0
0.0
3.2
1.7
4.0
0.5
2.2
0.5
2.5
53.2
3.9
0.4
1.9
0.5
0.23
2.0
94.8
29.0
0.5
2.9
2.0
0.5
266.0
0.5
7.0
4.0
0.75
0.35
1.0
1.7
0.24
1.0
3.0
0.5
2.5
0.07
0.2
2.0
0.5
0.5
103.0
145.0
1.0
65.6
0.2
0.6
0.8
9.0
0.05
3.0
0.27
4.0
6.2
0.5
31.8
4.0
5.8
2.0
0.1
1.0
1.0
0.24
3.0
0.61
0.0
9.0
3.0
3.7
3.0
5.1
0.67
1.0
157.0
4.2
0.55
4.7
1.0
1.9
0.67
0.5
7.0
3.0
0.14
29.0
0.39
0.46
2.9
0.65
0.5
0.58
0.5
4.0
1.4
3.0
1.0
1.0
0.39
0.05
1.3
2.0
1.7
2.2
0.9
3.2
4.0
2.1
1.0
0.53
0.29
0.84
0.26
268.0
1.0
1.0
4.0
1.0
1.1
1.0
2.1
6.3
16.8
0.5
0.26
0.41
2.0
3.4
3.2
3.3
2.0
0.5
3.0
0.1
2.0
0.5
4.2
0.5
1.4
42.0
1.0
0.31
2.0
0.16
0.0
1.0
12.0
0.18
3.0
150.0
0.5
0.43
2.0
2.0
55.1
4.0
1.2
41.0
0.6
1.4
4.2
0.15
0.5
31.0
1.6
20.0
1.0
4.0
0.0
85.1
0.05
0.13
3.8
4.4
0.5
20.0
0.5
54.0
2.0
1.0
0.5
15.9
1.3
6.4
141.0
1.0
4.5
3.0
0.13
7.0
0.09
1.2
2.0
7.0
1.7
0.1
3.0
0.5
0.98
1.5
1.0
8.3
2.2
31.0
42.0
0.25
3.0
0.6
3.3
3.0
90.0
2.0
11.0
0.5
4.0
0.5
25.0
38.4
4.0
0.35
3.8
13.1
5.0
2.0
1.1
0.25
3.5
2.0
1.0
74.0
5.2
3.8
2.0
12.0
3.0
2.7
2.0
1.0
3.0
0.5
44.0
4.0
0.5
0.5
4.0
0.025
3.0
0.9
2.0
3.0
3.2
7.0
1.0
0.5
0.6
10.7
35.0
2.0
2.0
8.0
0.5
30.3
8.0
0.5
10.0
0.0
2.4
1.0
2.0
4.0
8.0
5.5
2.8
5.6
1.2
0.21
150.0
3.0
2.0
8.2
10.0
5.4
3.0
2.0
201.0
2.0
3.3
4.0
0.5
0.1
1.1
0.5
1.1
31.0
4.0
0.45
22.0
92.5
0.43
1.0
6.0
2.0
0.3
4.0
31.5
8.0
5.4
3.0
1.9
1.6
0.9
0.5
2.0
1.0
3.0
0.11
20.0
2.6
2.5
10.0
0.25
13.3
0.0
2.0
3.0
2.0
8.0
0.5
5.0
3.0
2.0
3.1
1.0
1.5
0.89
1.9
2.0
8.7
3.5
4.4
2.0
0.25
8.0
10.0
3.7
3.0
2.0
3.4
0.5
0.39
5.5
5.2
1.0
1.0
3.0
2.5
0.3
1.0
4.0
2.0
1.0
0.5
0.5
23.0
1.5
2.0
1.0
5.4
3.1
5.6
16.1
1.0
0.58
22.0
0.5
2.0
1.0
0.0
0.11
0.46
220.0
0.5
1.0
1.0
3.0
17.0
2.8
7.2
7.8
3.7
0.82
4.0
3.9
5.7
0.5
5.0
40.9
5.5
1.0
10.0
3.0
1.0
1.0
5.8
0.05
0.5
1.0
23.0
0.23
0.0
29.0
0.8
2.0
0.5
76.7
0.34
104.0
0.0
197.0
2.7
3.0
6.0
40.0
1.0
6.0
3.3
1.2
1.8
0.5
0.5
242.0
3.6
0.25
2.0
27.0
1.0
0.16
2.1
42.0
0.5
15.4
0.11
6.4
0.5
46.0
1.1
0.11
0.5
10.0
3.0
7.1
1.0
8.0
1.0
3.0
0.1
0.05
8.0
12.3
4.0
1.5
1.0
42.3
1.4
20.0
161.0
1.0
0.5
13.5
4.0
1.9
0.0
0.5
0.79
1.1
11.2
0.3
10.0
11.0
14.4
0.07
1.0
0.5
13.0
0.5
10.0
79.7
2.0
31.0
19.0
2.0
0.5
1.0
267.0
2.6
2.5
1.1
0.01
4.4
5.2
0.5
0.99
6.7
7.9
50.9
20.0
180.0
0.5
3.0
0.5
11.0
0.11
4.0
2.0
0.56
7.5
37.0
2.0
1000.0
0.015
1.0
15.0
2.0
0.15
2.0
1.1
1.0
0.6
0.5
0.5
4.0
0.18
9.0
0.7
5.9
0.1
3.0
2.0
7.9
1.0
3.5
260.0
1.2
0.24
2.6
0.5
1.7
3.0
0.92
1.0
5.5
28.0
0.09
0.5
85.3
0.5
4.2
1.0
0.21
5.0
1.1
0.5
0.18
1.0
1.0
9.1
1.0
0.5
0.5
0.42
2.5
4.6
4.0
0.5
3.6
6.0
760.0
17.0
1.0
56.0
5.0
0.5
1.0
4.0
2.3
1.0
0.0
5.0
46.1
2.0
0.5
5.0
0.3
1.1
0.5
2.3
25.3
0.5
0.5
0.5
14.1
3.0
9.7
0.58
7.0
0.05
21.0
3.0
3.0
1.7
10.0
2.0
0.11
25.2
1.0
0.5
16.0
0.5
0.79
0.05
3.3
4.2
0.91
29.0
0.44
1.0
0.04
6.8
0.0
203.0
0.12
4.9
4.1
3.0
1.0
1.0
0.5
4.0
16.2
1.6
3.5
1.0
9.3
1.9
22.5
58.6
1.4
1.0
2.0
1.0
0.25
5.0
3.0
4.0
3.7
3.0
2.0
1.0
3.0
25.0
1.4
82.4
1.3
0.0
38.4
3.6
0.05
0.5
0.5
1.0
1.4
0.5
0.0
2.0
1.2
4.0
1.0
20.0
7.0
0.5
1.3
9.7
910.0
0.5
1.5
2.3
4.0
4.0
2.1
4.0
1.8
1.3
1.0
2.0
5.0
2.0
0.5
30.1
0.7
42.0
0.24
1.0
3.0
0.87
3.3
0.5
9.0
1.4
2.0
11.0
8.0
19.0
2.0
0.8
1.0
2.5
2.0
2.2
3.0
0.85
0.75
46.0
4.0
1.0
0.5
61.0
2.0
1.0
0.0
1.0
0.5
4.0
230.0
1.6
6.0
0.0
4.8
3.6
30.0
3.0
2.0
0.96
4.0
6.8
16.8
0.5
1.0
16.4
2.0
4.0
0.23
42.6
1.0
4.2
21.3
4.0
11.0
110.0
4.0
1.8
3.7
0.05
2.0
16.0
0.5
0.8
4.1
0.42
1.0
25.0
0.5
0.55
0.25
0.0
2.0
84.4
0.47
1.0
0.5
0.28
23.4
7.6
1.0
0.3
20.0
0.25
2.0
0.5
500.0
1.5
0.5
11.0
1.0
11.1
10.0
45.0
2.9
3.0
0.0
18.0
0.7
6.1
0.05
1.0
2.1
33.3
0.85
1.5
11.2
4.0
1.2
6.4
2.0
5.6
5.0
0.8
0.43
2.4
0.2
1.4
2.0
0.0
4.0
0.66
5.4
0.0
2.0
0.5
10.0
1.2
224.0
1.3
0.5
0.83
0.0
3.2
1.2
0.93
8.9
2.0
4.0
0.0
2.3
5.0
0.44
0.08
10.0
0.5
4.0
0.8
0.06
0.75
0.32
0.1
0.2
44.0
22.0
1.9
0.0
0.37
1.0
3.0
4.0
6.0
0.0
4.0
1.0
7.0
0.0
0.0
2.4
0.54
1.8
1.0
2.3
5.0
0.2
3.0
2.0
0.0
3.0
0.22
1.5
5.7
2.9
1.0
990.0
0.4
1.7
26.9
0.5
2.0
2.0
33.2
3.0
0.97
0.29
0.17
16.3
1.0
4.8
1.0
6.0
3.8
2.3
9.0
0.75
4.0
0.4
12.0
12.0
35.9
1.8
1.0
1.0
8.7
1.6
0.59
2.0
2.0
1.0
1.0
0.44
1000.0
1.5
1.6
2.8
4.0
0.5
3.0
30.0
0.38
0.55
1.0
0.5
2.0
19.0
21.0
65.0
6.4
8.8
108.0
2.0
0.11
2.0
0.74
1.0
27.0
0.5
14.0
2.0
0.5
1.0
0.25
0.63
0.0
0.69
1.0
1.0
2.6
2.5
0.5
1.6
1.2
0.24
2.0
1.0
8.0
2.0
3.0
0.5
16.0
4.1
1.0
3.7
4.0
3.0
2.0
0.25
1.0
0.5
1.0
0.9
10.5
1.0
9.9
46.2
1.5
0.89
5.0
5.0
36.3
11.0
0.16
0.7
0.1
11.0
0.57
4.3
2.0
27.5
1.6
2.0
1.0
5.2
9.7
1.0
67.0
2.0
0.5
1.0
6.0
0.25
0.025
2.0
72.1
3.7
1.0
5.0
0.19
5.2
3.3
257.0
0.12
2.0
184.0
3.2
2.0
5.0
6.0
0.14
23.0
1.1
1.2
1.2
0.5
3.1
1.0
0.68
1.7
0.54
204.0
1.0
3.0
2.0
1.6
1.3
2.9
0.37
