Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HUCEightDigitCode,Is_Detected,ph1to1h2o_r,cec7_r,caco3_r,om_r,sandtotal_r,claytotal_r,ksat_r,awc_r,ec_r,dbovendry_r,Result_Characteristic_Arsenic,Result_Characteristic_Arsenic ion (3+),"Result_Characteristic_Arsenic, Inorganic",year,month,day
34.0174444444444,-117.523861111111,18070203.0,1,7.0,2.5,0.0,0.25,81.73333231608073,5.0,70.66666666666667,0.0966666663686433,0.0,1.6933333333333334,1,0,0,2009,4,28
36.8895944444444,-120.670163888889,18040001.0,1,8.375,32.5,0.5,0.5000000037252902,13.0,45.5,0.7250000089406967,0.11999999918043601,9.5,1.6899999999999997,1,0,0,2010,3,31
39.0074444444444,-122.141166666667,18020104.0,1,6.990462338993317,19.405346796002693,0.1685878962536023,0.43768011635808163,59.34870496194713,17.504034592026592,17.500432277275436,0.11172910548896894,0.14913544668587897,1.6846829971181558,1,0,0,2016,9,21
40.5065833333333,-122.300222222222,18020154.0,1,5.216666539510093,6.5,0.0,0.7783333236972487,33.06666660308838,33.666666666666664,2.3183333377043414,0.16833333422740268,0.300000011920929,1.5883333333333334,1,0,0,2007,10,3
38.0761388888889,-120.912638888889,18040011.0,1,5.146153862659748,11.516666690508522,0.0,1.3224519210366101,53.15961534243364,17.942307701477638,6.6186468656429955,0.1218749982519791,0.010576923449452106,1.5904326923076924,1,0,0,2019,8,19
34.6241545779308,-118.148684387988,18090206.0,1,7.598412740798223,3.641269948747427,2.492063492063492,0.23412698412698413,84.81904759482732,4.984126984126984,84.22222222222223,0.08031746029617293,0.8095238095238095,1.6357142857142857,1,0,0,2020,8,4
34.4352472222222,-117.388202777778,18090208.0,1,7.900000095367431,2.16666666666667,0.0,0.4166666666666667,96.0,2.5,92.0,0.050000000745058094,0.0,1.7799999999999991,1,0,0,2010,6,29
32.6345555555556,-117.096552777778,18070304.0,1,7.1333333651224775,21.666666666666668,0.0,0.8333333333333334,53.699999491373696,23.333333333333332,3.971666683753333,0.10000000024835261,0.5555555555555556,1.6566666666666667,1,0,0,2003,4,3
33.9684722222222,-117.448222222222,18070203.0,1,7.5,2.5,0.0,0.25,87.6999994913737,4.166666666666667,92.0,0.07000000029802322,1.0,1.7366666666666666,1,0,0,1974,1,5
36.6214444444444,-119.925805555556,18030009.0,1,8.69999980926514,11.25,9.25,0.25,53.75,18.125,2.9330000199377553,0.08000000119209293,10.0,1.61,1,0,0,2013,9,18
38.0374221115214,-121.178278060388,18040011.0,1,7.399999856948855,19.75,1.0,1.5,29.6500005722046,28.0,3.900000015894573,0.11999999980131767,1.0,1.6800000000000002,1,0,0,1978,6,20
36.0866321081201,-120.951018811194,18060005.0,1,8.19999980926514,30.0,0.0,2.0,6.90000009536743,31.0,2.70000004768372,0.189999997615814,1.0,1.6,1,0,0,1971,8,17
37.2224443419721,-121.851064053276,18050003.0,1,7.474358941172506,13.669403026353045,0.0,2.913736263910929,65.7882802215688,15.835164835164836,26.611721611721613,0.08809523800244687,0.16410256742121127,1.6691044776119404,1,0,0,1986,7,22
34.3291388888889,-118.119472222222,18070105.0,1,6.5307692014254055,6.230769230769231,0.0,0.8269230769230769,63.63076723538911,8.538461538461538,62.46153846153846,0.08423076885250899,0.0,1.6815384615384616,1,0,0,2011,7,18
34.4297611111111,-116.891016666667,18100100.0,1,8.19999980926514,8.433333079020192,1.6666666666666667,0.3333333333333333,65.8000005086263,12.333333333333334,21.666666666666668,0.12000000228484457,1.6666666666666667,1.6966666666666665,1,0,0,2011,2,1
39.4504393547441,-122.162479718257,18020104.0,1,8.5,42.5,3.0,1.25,22.1000003814697,50.0,0.215000003576279,0.0799999982118607,12.0,1.6799999999999997,1,0,0,1988,8,31
40.8437663558561,-122.002498625026,18020003.0,1,6.299999952316285,8.5,0.0,1.25,66.35000228881836,14.5,42.333333333333336,0.0799999982118607,0.0,1.64,1,0,0,1979,5,2
34.762763581523,-117.317825361983,18090208.0,1,7.900000095367431,4.899999856948855,0.5,0.375,74.25,6.5,60.0,0.08500000089406969,2.0,1.7299999999999995,1,0,0,1994,1,27
34.4979444444444,-117.291361111111,18090208.0,1,7.900000095367431,2.16666666666667,0.0,0.4166666666666667,96.0,2.5,92.0,0.050000000745058094,0.0,1.7799999999999998,1,0,0,1989,6,7
34.1311111111111,-117.392,18070203.0,1,6.699999809265141,2.5,0.0,0.5,88.25,2.5,92.0,0.06499999947845934,0.0,1.615,1,0,0,2010,8,4
34.8772064900605,-116.941982428,18090208.0,1,7.90000009536743,2.09999990463257,10.0,0.25,79.95000076293945,2.5,141.0,0.0499999988824129,1.0,1.6899999999999997,1,0,0,1993,3,24
33.7830750487015,-117.049194131591,18070202.0,1,6.9666665395100935,9.166666666666666,0.0,0.25,68.16666666666667,17.0,4.14200000949204,0.11666666467984506,0.0,1.7799999999999998,1,0,0,1993,12,15
36.3132837508461,-119.816800962927,18030012.0,1,8.18888900015089,9.555555555555555,2.0555555555555554,1.0,69.2000003390842,14.0,6.200000021192764,0.11166666572292631,3.2222222222222223,1.6155555555555556,1,0,0,1989,8,11
32.8250487646997,-115.353318207337,18100204.0,1,8.375487425865238,21.17381607921673,8.740947075208913,0.2139275808271257,26.303621169916436,32.12534818941504,6.55933148198058,0.15888579407691258,1.0,1.4737047353760444,1,0,0,1988,8,19
37.1264444444444,-122.171972222222,18050006.0,1,6.324999928474427,11.458333333333334,0.0,1.3333333333333333,66.5250015258789,14.166666666666666,28.0,0.0966666666790843,0.0,1.5775000000000001,1,0,0,2011,3,31
34.4211472222222,-117.403811111111,18090208.0,1,7.90000009536743,7.100000143051145,0.5,0.25,75.25,10.25,60.0,0.09500000253319733,1.0,1.6800000000000002,1,0,0,2016,5,23
37.6382670262427,-118.860131199512,18090102.0,1,7.149999976158142,10.0,0.0,0.375,61.67500114440918,13.125,17.112499773502336,0.0999999996274708,0.0,1.7075000000000002,1,0,0,1994,10,19
33.6769665882177,-117.180588995289,18070202.0,1,8.049999952316286,15.0,4.0,0.375,31.200000762939453,25.0,6.001666666629414,0.170000001788139,2.0,1.615,1,0,0,1993,7,20
39.2607217742855,-122.069974901236,18020104.0,1,7.514142654714955,28.8617021419826,0.7759699624530664,1.4180225086711955,18.16320388397674,29.613892441846254,6.556257822265259,0.17097621973375476,1.4843554594489898,1.542177722152691,1,0,0,1975,10,1
34.08625,-117.339694444444,18070203.0,1,6.75,3.0,0.0,0.5,96.4000015258789,2.5,92.0,0.07499999925494194,0.0,1.62,1,0,0,2010,7,8
36.7938388572563,-120.566286806555,18040001.0,1,8.137705052485234,35.98360655737705,2.9672131147540983,0.7442622800342359,12.442622950819672,51.032786885245905,0.5885245907502096,0.11934426121535828,5.622950819672131,1.7485245901639344,1,0,0,1986,3,27
37.6399300623526,-121.229383450616,18040002.0,1,7.0,11.05000019073485,0.0,0.875,68.5,13.5,28.2299995422363,0.109999999403954,0.0,1.6200000000000003,1,0,0,1988,3,16
33.9322222222222,-116.719444444444,18100201.0,1,6.84999990463257,2.0,0.0,0.5,85.75,2.5,92.0,0.0599999986588955,1.0,1.7149999999999999,1,0,0,2017,6,28
32.7231137791971,-115.550829801487,18100204.0,1,8.149056461622132,22.882075471698112,4.886792452830188,0.39080188634260643,17.158490419387796,41.41509433962264,4.311792486118823,0.13872641344326248,5.915094339622642,1.7995283018867927,1,0,0,1980,4,22
34.8786111111111,-117.192416666667,18090207.0,1,8.153846153846153,9.676923201634345,1.3076923076923077,0.25,69.63846236008864,13.346153846153847,33.65615386687792,0.09230769167725845,5.538461538461538,1.6915384615384619,1,0,0,2016,1,28
35.6075222222222,-119.713072222222,18030012.0,1,8.359999847412105,13.280000305175781,4.4,0.3300000011920928,54.1400016784668,19.2,7.919999837875368,0.1340000003576278,2.2,1.6139999999999999,1,0,0,2016,11,1
37.6615996483964,-118.829298000373,18090102.0,1,6.699999809265141,7.666666666666667,0.0,0.41666666790843,67.3000005086263,7.333333333333333,34.142857142857146,0.07666666681567823,0.0,1.6333333333333333,1,0,0,1987,7,28
38.4077777777778,-121.947833333333,18020163.0,1,7.0,19.900000095367425,0.0,0.25,52.17499923706055,25.75,3.206250019371511,0.11749999690800876,0.5,1.78,1,0,0,2008,4,8
34.7233151497882,-120.529889025425,18060010.0,1,5.300000190734861,11.94427098641497,0.0,0.1875,96.0,2.5,92.0,0.06749999988824128,0.0,1.7349999999999997,1,0,0,1985,5,9
36.8377267045453,-120.437950460113,18040001.0,1,8.43333339691162,45.59999974568686,2.3333333333333335,1.1666666666666667,3.6666666666666665,66.0,0.0549999997019768,0.109999999403954,3.3333333333333335,1.9000000000000001,1,0,0,1985,9,25
39.1483472222222,-122.079272222222,18020104.0,1,6.735039388100932,33.007479769038426,0.05708661417322835,0.8976377954809215,25.25059054123135,44.2984251938467,1.1842322852792526,0.1616535495937336,1.1080708652734756,1.7325787401574804,1,0,0,2008,7,8
37.6399300623526,-121.229383450616,18040002.0,1,7.0,11.05000019073485,0.0,0.875,68.5,13.5,28.2299995422363,0.109999999403954,0.0,1.6200000000000003,1,0,0,1986,5,5
35.4412777777778,-118.940944444444,18030003.0,1,8.0,5.175000071525572,1.5,0.3375000040978192,87.69999885559082,7.0,136.0,0.08499999996274718,0.5,1.7,0,0,1,2006,2,15
36.8049497727318,-119.744865785653,18030009.0,1,6.69999980926514,7.5,0.0,0.5,68.0,12.5,28.0,0.129999995231628,0.0,1.6200000000000003,1,0,0,1982,1,4
34.4352472222222,-117.388202777778,18090208.0,1,7.900000095367431,2.16666666666667,0.0,0.4166666666666667,96.0,2.5,92.0,0.050000000745058094,0.0,1.7799999999999991,1,0,0,2011,5,11
34.3234722222222,-116.341583333333,18100100.0,1,9.133333365122477,3.9666666984558097,0.6666666666666666,0.051666666443149246,86.24999872843425,6.166666666666667,257.5,0.050000000745058094,1.200000017881393,1.8433333333333342,1,0,0,2000,9,14
39.7509931701937,-121.998035604056,18020157.0,1,7.316993459896844,5.006318142422533,0.0,1.2610675425863211,67.82026147530749,4.866013071895424,93.66501087197031,0.1224618732831835,0.10174292090606574,1.5382135076252723,1,0,0,1978,9,26
33.9684722222222,-117.448222222222,18070203.0,1,7.5,2.5,0.0,0.25,87.6999994913737,4.166666666666667,92.0,0.07000000029802322,1.0,1.7366666666666666,1,0,0,1972,11,16
38.8898988126533,-122.238308182707,18020116.0,1,7.25,18.137500047683712,0.0,1.5399999916553488,7.0,25.5,4.448749959468844,0.20749999396502966,0.3375000078231095,1.52625,1,0,0,1997,8,20
40.3844444444444,-122.34025,18020152.0,1,5.59999990463257,17.5,0.0,0.875,39.45000076293945,24.25,5.85000002384186,0.13499999791383702,0.0,1.655,1,0,0,2007,11,20
36.5018954920364,-120.224874049316,18030009.0,1,8.160000038146972,22.079999923706037,1.2,0.4200000077486038,29.0,28.6,2.4,0.12400000095367408,7.2,1.6019999999999999,1,0,0,1984,5,17
37.3140555555556,-119.534805555556,18040006.0,1,5.7090909697792735,10.75,0.0,1.4375,64.14091075550427,16.818181818181817,14.10655737704918,0.11636363494802598,0.0,1.4849999999999999,1,0,0,2007,1,10
37.5260833333333,-121.986916666667,18050004.0,1,6.9666665395100935,28.333333333333332,0.0,1.3333333333333333,20.3000005086263,36.5,2.1033333738644946,0.16333333651224732,1.0,1.7166666666666666,1,0,0,2007,5,15
34.3792527777778,-117.306916666667,18090208.0,1,7.25,8.800000190734862,0.0,0.25,67.4000015258789,13.0,28.0,0.10000000149011598,1.0,1.6299999999999994,1,0,0,2011,3,9
38.4010833333333,-121.418111111111,18040012.0,1,6.699999968210856,18.166666666666668,0.0,0.25,32.366666793823235,20.0,2.532500007422641,0.10333333536982536,0.0,1.7900000000000003,0,1,0,2017,8,24
33.99775,-117.489111111111,18070203.0,1,7.099999904632571,10.0,1.5,0.375,54.45000076293945,16.5,9.0,0.14499999582767448,1.5,1.6899999999999997,1,0,0,2016,2,19
36.6505059537007,-120.407943151454,18030009.0,1,8.239999961853027,35.0,3.4,0.7599999904632561,15.0,50.6,0.3800000071525574,0.10400000065565097,9.4,1.8759999999999997,1,0,0,1986,7,28
37.3577176225303,-120.451301000436,18040001.0,1,5.825000047683715,17.600000381469716,0.0,1.2899999991059292,39.77499961853027,26.75,4.55625000083819,0.07249999884516004,0.2750000096857548,1.5549999999999997,1,0,0,1992,9,3
38.50075,-121.211305555556,18020163.0,1,5.733333349227905,9.1000000635783,0.0,0.3616666719317438,48.133333206176765,23.36666663487752,5.749999999689559,0.08833333353201533,0.20000000298023202,1.6116666666666664,1,0,0,2017,11,1
39.1483472222222,-122.079272222222,18020104.0,1,6.735039388100932,33.007479769038426,0.05708661417322835,0.8976377954809215,25.25059054123135,44.2984251938467,1.1842322852792526,0.1616535495937336,1.1080708652734756,1.7325787401574804,1,0,0,2010,8,11
37.2474436932008,-121.869953390357,18050003.0,1,7.038095247177851,16.247368385917266,0.0,8.207142858987762,56.390476499285015,19.357142857142858,51.095238095238095,0.17642857160951397,0.961904764175415,1.551842105263158,1,0,0,1987,8,11
34.3430585838857,-117.226431569111,18090208.0,1,6.69999980926514,7.0,0.0,0.5,66.8000030517578,14.0,28.0,0.07999999821186071,0.0,1.65,1,0,0,2007,5,2
36.8049497727318,-119.744865785653,18030009.0,1,6.69999980926514,7.5,0.0,0.5,68.0,12.5,28.0,0.129999995231628,0.0,1.6200000000000003,1,0,0,1982,3,25
33.9566277777778,-118.415333333333,18070106.0,1,7.2457142966134205,3.925714302062987,0.0,0.6285714285714286,87.14285714285714,4.742857142857143,79.05142890385218,0.07542857112629066,0.7428571428571429,1.6880000000000002,1,0,0,2002,5,22
34.2859444444444,-116.151083333333,18100100.0,1,8.303603666322728,3.0,9.81081081081081,0.0877477493103559,85.88108014630842,4.531531531531532,254.6846846846847,0.04999999993958989,2.009009009009009,1.7691891891891889,1,0,0,1993,8,11
40.4521388888889,-122.195027777778,18020154.0,1,6.633333206176761,13.333333333333334,0.0,0.75,47.00000127156577,22.833333333333332,13.233333349227907,0.14000000059604634,0.0,1.6166666666666667,1,0,0,2019,2,27
34.7910962677267,-117.249768013548,18090208.0,1,7.424999952316286,10.025000035762783,0.75,0.625,59.55000019073488,14.625,21.67500001192093,0.11000000126659853,2.0,1.65,1,0,0,2017,5,24
34.9591405427208,-118.1486856333,18090206.0,1,8.19999980926514,13.299999872843431,21.0,0.4166666666666667,45.83333460489911,23.833333333333332,11.13333336512248,0.11333333328366285,2.0,1.7066666666666668,1,0,0,2009,8,17
37.5452133096319,-119.647379327394,18040008.0,1,5.417567594631297,8.708108199609292,0.0,22.940594068258115,74.8351355887748,2.474324327868385,86.70455328308707,0.047640449273284854,0.0,1.707837837837838,1,0,0,1991,8,27
38.3113444444444,-122.256755555556,18050002.0,1,5.666666666666667,10.133333325386047,0.0,0.600000003973643,51.76666641235353,19.0,34.56666668256124,0.1266666675607361,1.0,1.6,1,0,0,2001,11,7
36.3355219242293,-121.241869318551,18060005.0,1,6.175000190734859,11.4000000953674,0.0,1.625,67.0,13.0,55.0,0.109999999403954,0.0,1.6099999999999999,1,0,0,1971,8,16
34.7566526398267,-117.326992246557,18090208.0,1,7.424999952316284,10.025000035762787,0.75,0.625,59.55000019073488,14.625,21.67500001192093,0.11000000126659855,2.0,1.6499999999999997,1,0,0,1995,1,19
37.6574330708188,-118.832631276406,18090102.0,1,6.7857141494750985,6.785714285714286,0.0,0.35714285714285715,80.1999969482422,3.0,91.73999786376952,0.09142857311027383,0.0,1.5571428571428572,1,0,0,1989,3,21
32.7107707513967,-114.943969038293,18100204.0,1,8.08444443596734,3.600000065697563,6.16,0.203555558853679,84.75111111111111,6.026666666666666,70.33111111111111,0.06968888787759676,1.0,1.5252444444444444,1,0,0,2010,10,28
34.3430585838857,-117.226431569111,18090208.0,1,6.69999980926514,7.0,0.0,0.5,66.8000030517578,14.0,28.0,0.07999999821186071,0.0,1.65,1,0,0,2013,2,21
37.0172805555556,-120.899927777778,18040001.0,1,7.099999904632569,14.5,0.0,0.75,42.0,20.0,9.0,0.0199999995529652,3.0,1.7300000000000004,1,0,0,2010,3,30
34.9333164042173,-116.87836989886,18090208.0,1,7.90000009536743,2.20000004768372,1.0,0.5,96.0,2.5,92.0,0.0500000007450581,1.7160567636843986,1.75,1,0,0,2016,5,10
36.6224166666667,-119.926,18030009.0,1,8.69999980926514,11.25,9.25,0.25,53.75,18.125,2.9330000199377553,0.08000000119209293,10.0,1.61,1,0,0,2013,8,29
39.622662800974,-121.74830949678,18020158.0,1,7.321739155313244,33.78260869565218,3.347826086956522,0.6226086899962109,20.08695652173913,40.47826086956522,1.9708695838470836,0.15799999907612766,0.09130434918662765,1.7334782608695651,1,0,0,1976,9,8
38.359632997919,-121.741347370925,18020163.0,1,7.8500001430511475,40.30000019073488,0.5,0.8499999977648258,16.324999809265126,57.0,0.45999999344348896,0.1425000019371505,5.0,1.8824999999999998,1,0,0,1980,9,2
34.0694805555556,-117.283911111111,18070203.0,1,7.169999965031942,4.298333287239076,0.0,0.37083333333333335,74.86666666666667,5.875,72.8,0.08016666639596222,0.45,1.6184313725490196,1,0,0,1997,6,12
38.8176772366796,-121.442733141825,18020161.0,1,6.449999888737999,13.88888888888889,0.0,0.9444444444444444,48.90000089009602,23.61111111111111,2.866250004580555,0.09277777767015825,0.0,1.635,1,0,0,1982,9,14
34.2944447144143,-116.22917637781,18100100.0,1,8.972897217652507,4.724299043138452,0.6822429906542056,0.052056074403574536,85.49999935827523,6.065420560747664,197.10280373831776,0.0588785046102288,0.807476647546358,1.7955140186915892,1,0,0,2001,12,4
37.8189333333333,-121.185113888889,18040003.0,1,7.166666666666667,6.0,0.0,0.6666666666666666,84.0,5.0,92.0,0.06333333253860474,1.0,1.74,1,0,0,2001,10,15
33.1044444444444,-115.544166666667,18100204.0,1,8.10504191663085,6.743277311825949,5.6533613445378155,0.20987395344286383,59.72268907563025,10.59873949579832,44.2088235294869,0.12186974895914547,1.0,1.4662394957983194,1,0,0,1981,11,13
38.9086936798059,-119.962833956729,16050101.0,1,5.987387382232391,16.02323213008919,0.0,10.728365384615385,55.11900089263918,9.135294169771905,78.88695652173914,0.1583653855889748,0.0,1.2942999999999998,1,0,0,2001,1,17
34.2859444444444,-116.151083333333,18100100.0,1,8.303603666322728,3.0,9.81081081081081,0.0877477493103559,85.88108014630842,4.531531531531532,254.6846846846847,0.04999999993958989,2.009009009009009,1.7691891891891889,1,0,0,2010,9,22
33.7019665136259,-116.953634883386,18070202.0,1,6.69999980926514,9.700000127156578,0.0,0.366666667163372,73.33333333333333,11.666666666666666,49.333333333333336,0.11666666467984489,0.6666666666666666,1.643333333333333,1,0,0,1993,12,14
35.3907928628062,-119.147050078271,18030012.0,1,7.25,7.5,1.5,0.125,67.4000015258789,13.0,28.0,0.105000000447035,0.5,1.63,1,0,0,1986,7,21
33.9256944444444,-116.78875,18100201.0,1,6.5,2.5,0.0,0.6666666666666666,78.53333282470703,5.0,92.0,0.05333333338300388,0.0,1.733333333333333,1,0,0,2017,2,21
36.8049497727318,-119.744865785653,18030009.0,1,6.69999980926514,7.5,0.0,0.5,68.0,12.5,28.0,0.129999995231628,0.0,1.6200000000000003,1,0,0,1982,3,10
34.3011114888753,-116.265010923729,18100100.0,1,8.779245214642218,4.830188679245283,7.415094339622642,0.054056604550975565,76.05849096910009,8.443396226415095,135.62264150943398,0.07698113253375273,1.5028301758586242,1.633490566037736,1,0,0,2000,11,16
37.4623861111111,-120.744763888889,18040002.0,1,7.0,2.6333333651224766,0.0,0.20000000546375904,95.1999994913737,3.3333333333333335,92.0,0.0700000002980232,0.0,1.65,1,0,0,1994,7,27
34.7566526398267,-117.326992246557,18090208.0,1,7.424999952316284,10.025000035762787,0.75,0.625,59.55000019073488,14.625,21.67500001192093,0.11000000126659855,2.0,1.6499999999999997,1,0,0,2006,5,23
38.9830833333333,-121.375638888889,18020126.0,1,5.388461571473342,7.3076923076923075,0.0,0.6730769230769231,36.78076949486365,32.11538461538461,2.8212903274463548,0.06741935483390288,0.0,1.6649999999999998,1,0,0,1982,9,7
34.939,-117.135222222222,18090207.0,1,7.900000095367431,2.20000004768372,1.0,0.5,96.0,2.5,92.0,0.0500000007450581,1.7160567636843986,1.75,1,0,0,2016,1,27
34.0099722222222,-117.462194444444,18070203.0,1,6.84999990463257,8.75,0.25,0.375,65.95000076293945,13.5,5.85000002384186,0.11500000022351718,0.0,1.7274999999999998,1,0,0,2016,10,26
36.7960608871586,-119.749310301491,18030009.0,1,6.699999809265139,3.0,0.0,0.5,80.0,2.5,92.0,0.07000000029802321,0.0,1.7400000000000002,1,0,0,1982,3,29
34.34475,-117.229194444444,18090208.0,1,6.744444529215493,6.6333332591586585,0.0,0.644444445768992,81.77777777777777,8.0,112.91111543443465,0.07111110952165386,0.0,1.6222222222222222,1,0,0,2015,7,21
34.4358337479511,-116.903644416644,18100100.0,1,7.90000009536743,2.1249999403953574,1.0,0.3125,92.17499923706055,2.5,92.0,0.06999999936670065,1.7160567636843986,1.7350000000000003,1,0,0,1989,7,25
34.1290277777778,-117.943444444444,18070106.0,1,6.938461572696001,3.6743589914762067,0.02564102564102564,0.48717948717948717,84.51282051282051,4.3076923076923075,79.71794871794872,0.06102563999593252,0.32051282051282054,1.6435897435897433,1,0,0,2005,6,20
39.0921152109083,-121.497184179904,18020159.0,1,6.549999952316284,20.5,1.0,0.5,35.099999427795396,31.25,4.607500001788139,0.10000000335276105,0.0,1.7950000000000004,1,0,0,1976,8,12
36.7555054588011,-120.373223780793,18030009.0,1,8.160000038146972,22.07999992370604,1.2,0.4200000077486038,29.0,28.6,2.4,0.12400000095367407,7.2,1.6020000000000003,1,0,0,1989,8,11
34.4238849141299,-118.540085720337,18070102.0,1,7.0,2.0,0.0,0.02500000037252905,82.79999923706055,1.5,92.0,0.04499999992549421,0.0,1.74,1,0,0,1975,2,10
34.8802635906519,-116.810312317925,18090208.0,1,7.900000095367431,2.124999940395358,1.0,0.3125,92.17499923706055,2.5,92.0,0.06999999936670065,1.7160567636843986,1.7349999999999997,1,0,0,2011,1,31
36.345762663076,-121.234883530132,18060005.0,1,8.0,18.900000238418606,2.6,1.45,40.4,23.2,21.799999952316284,0.13200000151991811,1.0,1.686,1,0,0,1971,8,20
