chem_ResultMeasureValue
0.91
0.17999999999999988
2.1
7.800000000000002
0.91
1.2
0.13
2.3
2.3
0.69
2.5
0.37999999999999995
0.24999999999999994
0.6000000000000001
24.800000000000004
0.049999999999999996
8.000000000000005
63.59999999999999
8.3
0.36999999999999994
0.0399999999999999
24.800000000000004
0.24999999999999994
20.8
0.11999999999999991
1.1
5.299999999999999
7.9
0.49
1.9999999999999996
1.3
13.000000000000004
0.51
0.55
6.800000000000002
1.5000000000000004
1.4
0.049999999999999996
0.58
3.3
3.0999999999999996
2.6000000000000005
24.800000000000004
3.0
1.6
30.1
0.11999999999999991
2.1
1.9999999999999996
1.2
13.000000000000004
14.799999999999997
6.099999999999999
2.1
1.1
5.299999999999999
0.24999999999999994
0.33
1.9999999999999996
1.4
1.7000000000000002
14.799999999999997
2.6000000000000005
17.499999999999996
5.299999999999999
1.3
0.24999999999999994
1.9999999999999996
2.3
13.000000000000004
3.2000000000000006
1.8000000000000003
0.55
15.400000000000002
0.8200000000000001
2.2
34.5
1.1
0.8500000000000001
3.7
1.2
5.500000000000001
5.299999999999999
1.8999999999999997
1.3
0.24999999999999994
0.049999999999999996
2.3
0.09999999999999994
2.1
0.79
24.800000000000004
2.3
8.000000000000005
2.6000000000000005
0.91
24.800000000000004
14.799999999999997
3.2000000000000006
0.049999999999999996
1.4
30.1
6.800000000000002
1.3
2.6000000000000005
3.0999999999999996
5.0
0.8
5.9999999999999964
1.9999999999999996
0.049999999999999996
2.1
0.014999999999999944
0.6299999999999999
0.5
2.3
0.8
3.0
24.800000000000004
0.8800000000000001
0.91
1.2
1.8000000000000003
0.049999999999999996
3.4000000000000004
2.5
1.2
16.600000000000005
0.5899999999999999
1.5000000000000004
0.91
12.0
2.2
15.400000000000002
0.13
12.4
0.24999999999999994
0.75
1.6
0.65
1.5000000000000004
1.7000000000000002
3.2000000000000006
1.8000000000000003
10.000000000000002
14.799999999999997
16.600000000000005
0.1599999999999999
2.1
0.5899999999999999
14.799999999999997
21.299999999999997
0.36
2.2
2.3
0.11999999999999991
0.8500000000000001
13.799999999999992
0.24999999999999994
5.299999999999999
0.8
14.799999999999997
0.5199999999999999
0.5
0.05999999999999992
14.799999999999997
0.91
30.1
0.049999999999999996
3.7
0.7
0.14999999999999988
0.16999999999999993
0.11999999999999991
5.700000000000001
0.24
16.600000000000005
6.800000000000002
1.3
2.8999999999999995
1.7000000000000002
0.91
1.9999999999999996
7.800000000000002
14.799999999999997
21.299999999999997
9.2
0.39999999999999997
2.1
1.5000000000000004
0.8
14.799999999999997
14.799999999999997
0.5
30.1
46.700000000000024
0.10999999999999993
0.06999999999999999
0.44999999999999996
2.1
0.5
1.4
1.2
0.5
0.5
0.24
1.9999999999999996
0.8
14.799999999999997
2.6000000000000005
0.91
0.77
0.71
20.8
0.09999999999999994
46.700000000000024
13.000000000000004
1.9999999999999996
0.13
13.1
16.999999999999996
0.1599999999999999
1.9999999999999996
22.199999999999996
0.0399999999999999
5.6000000000000005
9.000000000000002
0.14999999999999988
14.799999999999997
30.1
1.8000000000000003
1.5000000000000004
3.0999999999999996
0.34999999999999987
0.07999999999999997
0.81
0.42999999999999994
14.799999999999997
0.09999999999999994
1.7000000000000002
0.5
2.1
2.7000000000000006
0.33
24.800000000000004
1.9999999999999996
14.799999999999997
1.7000000000000002
1.8000000000000003
1.4
1.4
3.0
80.59999999999997
1.5000000000000004
0.48
4.6
0.8500000000000001
0.94
2.7000000000000006
10.2
1.9999999999999996
2.5
0.42999999999999994
0.37999999999999995
0.6000000000000001
0.11999999999999991
2.3
14.799999999999997
5.400000000000002
0.28
9.2
5.500000000000001
1.2
2.3
30.599999999999998
7.3999999999999995
10.2
0.55
0.24999999999999994
1.8000000000000003
1.8000000000000003
7.800000000000002
52.4
2.3
2.3
2.3
35.20000000000001
1.5000000000000004
0.65
10.000000000000002
0.25999999999999995
14.799999999999997
2.8999999999999995
0.91
0.75
7.000000000000002
34.5
2.2
2.5
0.11999999999999991
30.1
0.33999999999999997
2.1
14.799999999999997
14.799999999999997
16.600000000000005
4.1
24.800000000000004
2.6000000000000005
